group,method,dataset,region,seed,config_hash,split_id,metric_name,metric_value,regime,n_retrains,train_samples,wall_clock_s,timestamp
detection,page_hinkley,synthetic_none,-,1.0,fd004626f64b,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0052692090393975,2026-09-20T11:43:17.284600+00:00
detection,page_hinkley,synthetic_none,-,1.0,fd004626f64b,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.0052692090393975,2026-09-20T11:43:17.284600+00:00
detection,page_hinkley,synthetic_none,-,1.0,fd004626f64b,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.0052692090393975,2026-09-20T11:43:17.284600+00:00
detection,page_hinkley,synthetic_none,-,1.0,fd004626f64b,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.0052692090393975,2026-09-20T11:43:17.284600+00:00
detection,page_hinkley,synthetic_none,-,2.0,fd004626f64b,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0060130830388516,2026-09-20T11:43:17.286548+00:00
detection,page_hinkley,synthetic_none,-,2.0,fd004626f64b,synth_n20000_finetune_none,false_alarms_per_10000,0.0,full,0,0,0.0060130830388516,2026-09-20T11:43:17.286548+00:00
detection,page_hinkley,synthetic_none,-,2.0,fd004626f64b,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0060130830388516,2026-09-20T11:43:17.286548+00:00
detection,page_hinkley,synthetic_none,-,2.0,fd004626f64b,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.0060130830388516,2026-09-20T11:43:17.286548+00:00
detection,page_hinkley,synthetic_none,-,2.0,fd004626f64b,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.0060130830388516,2026-09-20T11:43:17.286548+00:00
detection,page_hinkley,synthetic_none,-,2.0,fd004626f64b,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.0060130830388516,2026-09-20T11:43:17.286548+00:00
detection,page_hinkley,synthetic_none,-,3.0,fd004626f64b,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0100881659891456,2026-09-20T11:43:17.288304+00:00
detection,page_hinkley,synthetic_none,-,3.0,fd004626f64b,synth_n20000_finetune_none,false_alarms_per_10000,0.0,full,0,0,0.0100881659891456,2026-09-20T11:43:17.288304+00:00
detection,page_hinkley,synthetic_none,-,3.0,fd004626f64b,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0100881659891456,2026-09-20T11:43:17.288304+00:00
detection,page_hinkley,synthetic_none,-,3.0,fd004626f64b,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.0100881659891456,2026-09-20T11:43:17.288304+00:00
detection,page_hinkley,synthetic_none,-,3.0,fd004626f64b,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.0100881659891456,2026-09-20T11:43:17.288304+00:00
detection,page_hinkley,synthetic_none,-,3.0,fd004626f64b,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.0100881659891456,2026-09-20T11:43:17.288304+00:00
detection,page_hinkley,synthetic_none,-,4.0,fd004626f64b,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0049187919357791,2026-09-20T11:43:17.289901+00:00
detection,page_hinkley,synthetic_none,-,4.0,fd004626f64b,synth_n20000_finetune_none,false_alarms_per_10000,0.0,full,0,0,0.0049187919357791,2026-09-20T11:43:17.289901+00:00
detection,page_hinkley,synthetic_none,-,4.0,fd004626f64b,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0049187919357791,2026-09-20T11:43:17.289901+00:00
detection,page_hinkley,synthetic_none,-,4.0,fd004626f64b,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.0049187919357791,2026-09-20T11:43:17.289901+00:00
detection,page_hinkley,synthetic_none,-,4.0,fd004626f64b,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.0049187919357791,2026-09-20T11:43:17.289901+00:00
detection,page_hinkley,synthetic_none,-,4.0,fd004626f64b,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.0049187919357791,2026-09-20T11:43:17.289901+00:00
detection,page_hinkley,synthetic_none,-,5.0,fd004626f64b,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0074369589565321,2026-09-20T11:43:17.291464+00:00
detection,page_hinkley,synthetic_none,-,5.0,fd004626f64b,synth_n20000_finetune_none,false_alarms_per_10000,0.0,full,0,0,0.0074369589565321,2026-09-20T11:43:17.291464+00:00
detection,page_hinkley,synthetic_none,-,5.0,fd004626f64b,synth_n20000_finetune_none,missed_detections,0.0,full,0,0,0.0074369589565321,2026-09-20T11:43:17.291464+00:00
detection,page_hinkley,synthetic_none,-,5.0,fd004626f64b,synth_n20000_finetune_none,n_detections,0.0,full,0,0,0.0074369589565321,2026-09-20T11:43:17.291464+00:00
detection,page_hinkley,synthetic_none,-,5.0,fd004626f64b,synth_n20000_finetune_none,n_false_alarms,0.0,full,0,0,0.0074369589565321,2026-09-20T11:43:17.291464+00:00
detection,page_hinkley,synthetic_none,-,5.0,fd004626f64b,synth_n20000_finetune_none,false_alarms_per_year,0.0,full,0,0,0.0074369589565321,2026-09-20T11:43:17.291464+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,fd004626f64b,synth_n20000_finetune_sudden,detection_delay,56.0,full,0,0,0.0050161250401288,2026-09-20T11:43:17.292870+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,fd004626f64b,synth_n20000_finetune_sudden,false_alarms_per_10000,0.0,full,0,0,0.0050161250401288,2026-09-20T11:43:17.292870+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,fd004626f64b,synth_n20000_finetune_sudden,missed_detections,0.0,full,0,0,0.0050161250401288,2026-09-20T11:43:17.292870+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,fd004626f64b,synth_n20000_finetune_sudden,n_detections,1.0,full,0,0,0.0050161250401288,2026-09-20T11:43:17.292870+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,fd004626f64b,synth_n20000_finetune_sudden,n_false_alarms,0.0,full,0,0,0.0050161250401288,2026-09-20T11:43:17.292870+00:00
detection,page_hinkley,synthetic_sudden,-,1.0,fd004626f64b,synth_n20000_finetune_sudden,false_alarms_per_year,0.0,full,0,0,0.0050161250401288,2026-09-20T11:43:17.292870+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,fd004626f64b,synth_n20000_finetune_sudden,detection_delay,43.0,full,0,0,0.0089915000135079,2026-09-20T11:43:17.294353+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,fd004626f64b,synth_n20000_finetune_sudden,false_alarms_per_10000,0.0,full,0,0,0.0089915000135079,2026-09-20T11:43:17.294353+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,fd004626f64b,synth_n20000_finetune_sudden,missed_detections,0.0,full,0,0,0.0089915000135079,2026-09-20T11:43:17.294353+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,fd004626f64b,synth_n20000_finetune_sudden,n_detections,1.0,full,0,0,0.0089915000135079,2026-09-20T11:43:17.294353+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,fd004626f64b,synth_n20000_finetune_sudden,n_false_alarms,0.0,full,0,0,0.0089915000135079,2026-09-20T11:43:17.294353+00:00
detection,page_hinkley,synthetic_sudden,-,2.0,fd004626f64b,synth_n20000_finetune_sudden,false_alarms_per_year,0.0,full,0,0,0.0089915000135079,2026-09-20T11:43:17.294353+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,fd004626f64b,synth_n20000_finetune_sudden,detection_delay,54.0,full,0,0,0.0065314159728586,2026-09-20T11:43:17.296153+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,fd004626f64b,synth_n20000_finetune_sudden,false_alarms_per_10000,0.0,full,0,0,0.0065314159728586,2026-09-20T11:43:17.296153+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,fd004626f64b,synth_n20000_finetune_sudden,missed_detections,0.0,full,0,0,0.0065314159728586,2026-09-20T11:43:17.296153+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,fd004626f64b,synth_n20000_finetune_sudden,n_detections,1.0,full,0,0,0.0065314159728586,2026-09-20T11:43:17.296153+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,fd004626f64b,synth_n20000_finetune_sudden,n_false_alarms,0.0,full,0,0,0.0065314159728586,2026-09-20T11:43:17.296153+00:00
detection,page_hinkley,synthetic_sudden,-,3.0,fd004626f64b,synth_n20000_finetune_sudden,false_alarms_per_year,0.0,full,0,0,0.0065314159728586,2026-09-20T11:43:17.296153+00:00
detection,page_hinkley,synthetic_sudden,-,4.0,fd004626f64b,synth_n20000_finetune_sudden,detection_delay,51.0,full,0,0,0.0049265420529991,2026-09-20T11:43:17.297673+00:00
detection,page_hinkley,synthetic_sudden,-,4.0,fd004626f64b,synth_n20000_finetune_sudden,false_alarms_per_10000,0.0,full,0,0,0.0049265420529991,2026-09-20T11:43:17.297673+00:00
detection,page_hinkley,synthetic_sudden,-,4.0,fd004626f64b,synth_n20000_finetune_sudden,missed_detections,0.0,full,0,0,0.0049265420529991,2026-09-20T11:43:17.297673+00:00
detection,page_hinkley,synthetic_sudden,-,4.0,fd004626f64b,synth_n20000_finetune_sudden,n_detections,1.0,full,0,0,0.0049265420529991,2026-09-20T11:43:17.297673+00:00
detection,page_hinkley,synthetic_sudden,-,4.0,fd004626f64b,synth_n20000_finetune_sudden,n_false_alarms,0.0,full,0,0,0.0049265420529991,2026-09-20T11:43:17.297673+00:00
detection,page_hinkley,synthetic_sudden,-,4.0,fd004626f64b,synth_n20000_finetune_sudden,false_alarms_per_year,0.0,full,0,0,0.0049265420529991,2026-09-20T11:43:17.297673+00:00
detection,page_hinkley,synthetic_sudden,-,5.0,fd004626f64b,synth_n20000_finetune_sudden,detection_delay,52.0,full,0,0,0.0104488329961895,2026-09-20T11:43:17.299118+00:00
detection,page_hinkley,synthetic_sudden,-,5.0,fd004626f64b,synth_n20000_finetune_sudden,false_alarms_per_10000,0.0,full,0,0,0.0104488329961895,2026-09-20T11:43:17.299118+00:00
detection,page_hinkley,synthetic_sudden,-,5.0,fd004626f64b,synth_n20000_finetune_sudden,missed_detections,0.0,full,0,0,0.0104488329961895,2026-09-20T11:43:17.299118+00:00
detection,page_hinkley,synthetic_sudden,-,5.0,fd004626f64b,synth_n20000_finetune_sudden,n_detections,1.0,full,0,0,0.0104488329961895,2026-09-20T11:43:17.299118+00:00
detection,page_hinkley,synthetic_sudden,-,5.0,fd004626f64b,synth_n20000_finetune_sudden,n_false_alarms,0.0,full,0,0,0.0104488329961895,2026-09-20T11:43:17.299118+00:00
detection,page_hinkley,synthetic_sudden,-,5.0,fd004626f64b,synth_n20000_finetune_sudden,false_alarms_per_year,0.0,full,0,0,0.0104488329961895,2026-09-20T11:43:17.299118+00:00
detection,page_hinkley,synthetic_gradual,-,1.0,fd004626f64b,synth_n20000_finetune_gradual,detection_delay,341.0,full,0,0,0.0106020829407498,2026-09-20T11:43:17.300625+00:00
detection,page_hinkley,synthetic_gradual,-,1.0,fd004626f64b,synth_n20000_finetune_gradual,false_alarms_per_10000,1.0,full,0,0,0.0106020829407498,2026-09-20T11:43:17.300625+00:00
detection,page_hinkley,synthetic_gradual,-,1.0,fd004626f64b,synth_n20000_finetune_gradual,missed_detections,0.0,full,0,0,0.0106020829407498,2026-09-20T11:43:17.300625+00:00
detection,page_hinkley,synthetic_gradual,-,1.0,fd004626f64b,synth_n20000_finetune_gradual,n_detections,3.0,full,0,0,0.0106020829407498,2026-09-20T11:43:17.300625+00:00
detection,page_hinkley,synthetic_gradual,-,1.0,fd004626f64b,synth_n20000_finetune_gradual,n_false_alarms,2.0,full,0,0,0.0106020829407498,2026-09-20T11:43:17.300625+00:00
detection,page_hinkley,synthetic_gradual,-,1.0,fd004626f64b,synth_n20000_finetune_gradual,false_alarms_per_year,1.752,full,0,0,0.0106020829407498,2026-09-20T11:43:17.300625+00:00
detection,page_hinkley,synthetic_gradual,-,2.0,fd004626f64b,synth_n20000_finetune_gradual,detection_delay,254.0,full,0,0,0.0049429999198764,2026-09-20T11:43:17.302073+00:00
detection,page_hinkley,synthetic_gradual,-,2.0,fd004626f64b,synth_n20000_finetune_gradual,false_alarms_per_10000,1.0,full,0,0,0.0049429999198764,2026-09-20T11:43:17.302073+00:00
detection,page_hinkley,synthetic_gradual,-,2.0,fd004626f64b,synth_n20000_finetune_gradual,missed_detections,0.0,full,0,0,0.0049429999198764,2026-09-20T11:43:17.302073+00:00
detection,page_hinkley,synthetic_gradual,-,2.0,fd004626f64b,synth_n20000_finetune_gradual,n_detections,3.0,full,0,0,0.0049429999198764,2026-09-20T11:43:17.302073+00:00
detection,page_hinkley,synthetic_gradual,-,2.0,fd004626f64b,synth_n20000_finetune_gradual,n_false_alarms,2.0,full,0,0,0.0049429999198764,2026-09-20T11:43:17.302073+00:00
detection,page_hinkley,synthetic_gradual,-,2.0,fd004626f64b,synth_n20000_finetune_gradual,false_alarms_per_year,1.752,full,0,0,0.0049429999198764,2026-09-20T11:43:17.302073+00:00
detection,page_hinkley,synthetic_gradual,-,3.0,fd004626f64b,synth_n20000_finetune_gradual,detection_delay,338.0,full,0,0,0.0049596249591559,2026-09-20T11:43:17.303484+00:00
detection,page_hinkley,synthetic_gradual,-,3.0,fd004626f64b,synth_n20000_finetune_gradual,false_alarms_per_10000,0.5,full,0,0,0.0049596249591559,2026-09-20T11:43:17.303484+00:00
detection,page_hinkley,synthetic_gradual,-,3.0,fd004626f64b,synth_n20000_finetune_gradual,missed_detections,0.0,full,0,0,0.0049596249591559,2026-09-20T11:43:17.303484+00:00
detection,page_hinkley,synthetic_gradual,-,3.0,fd004626f64b,synth_n20000_finetune_gradual,n_detections,2.0,full,0,0,0.0049596249591559,2026-09-20T11:43:17.303484+00:00
detection,page_hinkley,synthetic_gradual,-,3.0,fd004626f64b,synth_n20000_finetune_gradual,n_false_alarms,1.0,full,0,0,0.0049596249591559,2026-09-20T11:43:17.303484+00:00
detection,page_hinkley,synthetic_gradual,-,3.0,fd004626f64b,synth_n20000_finetune_gradual,false_alarms_per_year,0.876,full,0,0,0.0049596249591559,2026-09-20T11:43:17.303484+00:00
detection,page_hinkley,synthetic_gradual,-,4.0,fd004626f64b,synth_n20000_finetune_gradual,detection_delay,302.0,full,0,0,0.0049070829991251,2026-09-20T11:43:17.304896+00:00
detection,page_hinkley,synthetic_gradual,-,4.0,fd004626f64b,synth_n20000_finetune_gradual,false_alarms_per_10000,1.0,full,0,0,0.0049070829991251,2026-09-20T11:43:17.304896+00:00
detection,page_hinkley,synthetic_gradual,-,4.0,fd004626f64b,synth_n20000_finetune_gradual,missed_detections,0.0,full,0,0,0.0049070829991251,2026-09-20T11:43:17.304896+00:00
detection,page_hinkley,synthetic_gradual,-,4.0,fd004626f64b,synth_n20000_finetune_gradual,n_detections,3.0,full,0,0,0.0049070829991251,2026-09-20T11:43:17.304896+00:00
detection,page_hinkley,synthetic_gradual,-,4.0,fd004626f64b,synth_n20000_finetune_gradual,n_false_alarms,2.0,full,0,0,0.0049070829991251,2026-09-20T11:43:17.304896+00:00
detection,page_hinkley,synthetic_gradual,-,4.0,fd004626f64b,synth_n20000_finetune_gradual,false_alarms_per_year,1.752,full,0,0,0.0049070829991251,2026-09-20T11:43:17.304896+00:00
detection,page_hinkley,synthetic_gradual,-,5.0,fd004626f64b,synth_n20000_finetune_gradual,detection_delay,339.0,full,0,0,0.0066758750472217,2026-09-20T11:43:17.306338+00:00
detection,page_hinkley,synthetic_gradual,-,5.0,fd004626f64b,synth_n20000_finetune_gradual,false_alarms_per_10000,0.5,full,0,0,0.0066758750472217,2026-09-20T11:43:17.306338+00:00
detection,page_hinkley,synthetic_gradual,-,5.0,fd004626f64b,synth_n20000_finetune_gradual,missed_detections,0.0,full,0,0,0.0066758750472217,2026-09-20T11:43:17.306338+00:00
detection,page_hinkley,synthetic_gradual,-,5.0,fd004626f64b,synth_n20000_finetune_gradual,n_detections,2.0,full,0,0,0.0066758750472217,2026-09-20T11:43:17.306338+00:00
detection,page_hinkley,synthetic_gradual,-,5.0,fd004626f64b,synth_n20000_finetune_gradual,n_false_alarms,1.0,full,0,0,0.0066758750472217,2026-09-20T11:43:17.306338+00:00
detection,page_hinkley,synthetic_gradual,-,5.0,fd004626f64b,synth_n20000_finetune_gradual,false_alarms_per_year,0.876,full,0,0,0.0066758750472217,2026-09-20T11:43:17.306338+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,fd004626f64b,synth_n20000_finetune_recurring,detection_delay,51.0,full,0,0,0.0106556669343262,2026-09-20T11:43:17.307936+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,fd004626f64b,synth_n20000_finetune_recurring,false_alarms_per_10000,0.0,full,0,0,0.0106556669343262,2026-09-20T11:43:17.307936+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,fd004626f64b,synth_n20000_finetune_recurring,missed_detections,0.0,full,0,0,0.0106556669343262,2026-09-20T11:43:17.307936+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,fd004626f64b,synth_n20000_finetune_recurring,n_detections,2.0,full,0,0,0.0106556669343262,2026-09-20T11:43:17.307936+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,fd004626f64b,synth_n20000_finetune_recurring,n_false_alarms,0.0,full,0,0,0.0106556669343262,2026-09-20T11:43:17.307936+00:00
detection,page_hinkley,synthetic_recurring,-,1.0,fd004626f64b,synth_n20000_finetune_recurring,false_alarms_per_year,0.0,full,0,0,0.0106556669343262,2026-09-20T11:43:17.307936+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,fd004626f64b,synth_n20000_finetune_recurring,detection_delay,39.0,full,0,0,0.0049348750617355,2026-09-20T11:43:17.309415+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,fd004626f64b,synth_n20000_finetune_recurring,false_alarms_per_10000,0.0,full,0,0,0.0049348750617355,2026-09-20T11:43:17.309415+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,fd004626f64b,synth_n20000_finetune_recurring,missed_detections,0.0,full,0,0,0.0049348750617355,2026-09-20T11:43:17.309415+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,fd004626f64b,synth_n20000_finetune_recurring,n_detections,2.0,full,0,0,0.0049348750617355,2026-09-20T11:43:17.309415+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,fd004626f64b,synth_n20000_finetune_recurring,n_false_alarms,0.0,full,0,0,0.0049348750617355,2026-09-20T11:43:17.309415+00:00
detection,page_hinkley,synthetic_recurring,-,2.0,fd004626f64b,synth_n20000_finetune_recurring,false_alarms_per_year,0.0,full,0,0,0.0049348750617355,2026-09-20T11:43:17.309415+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,fd004626f64b,synth_n20000_finetune_recurring,detection_delay,56.5,full,0,0,0.0049095839494839,2026-09-20T11:43:17.310687+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,fd004626f64b,synth_n20000_finetune_recurring,false_alarms_per_10000,0.0,full,0,0,0.0049095839494839,2026-09-20T11:43:17.310687+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,fd004626f64b,synth_n20000_finetune_recurring,missed_detections,0.0,full,0,0,0.0049095839494839,2026-09-20T11:43:17.310687+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,fd004626f64b,synth_n20000_finetune_recurring,n_detections,2.0,full,0,0,0.0049095839494839,2026-09-20T11:43:17.310687+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,fd004626f64b,synth_n20000_finetune_recurring,n_false_alarms,0.0,full,0,0,0.0049095839494839,2026-09-20T11:43:17.310687+00:00
detection,page_hinkley,synthetic_recurring,-,3.0,fd004626f64b,synth_n20000_finetune_recurring,false_alarms_per_year,0.0,full,0,0,0.0049095839494839,2026-09-20T11:43:17.310687+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,fd004626f64b,synth_n20000_finetune_recurring,detection_delay,49.0,full,0,0,0.0049007500056177,2026-09-20T11:43:17.312253+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,fd004626f64b,synth_n20000_finetune_recurring,false_alarms_per_10000,0.0,full,0,0,0.0049007500056177,2026-09-20T11:43:17.312253+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,fd004626f64b,synth_n20000_finetune_recurring,missed_detections,0.0,full,0,0,0.0049007500056177,2026-09-20T11:43:17.312253+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,fd004626f64b,synth_n20000_finetune_recurring,n_detections,2.0,full,0,0,0.0049007500056177,2026-09-20T11:43:17.312253+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,fd004626f64b,synth_n20000_finetune_recurring,n_false_alarms,0.0,full,0,0,0.0049007500056177,2026-09-20T11:43:17.312253+00:00
detection,page_hinkley,synthetic_recurring,-,4.0,fd004626f64b,synth_n20000_finetune_recurring,false_alarms_per_year,0.0,full,0,0,0.0049007500056177,2026-09-20T11:43:17.312253+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,fd004626f64b,synth_n20000_finetune_recurring,detection_delay,55.0,full,0,0,0.0049184579402208,2026-09-20T11:43:17.313745+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,fd004626f64b,synth_n20000_finetune_recurring,false_alarms_per_10000,0.0,full,0,0,0.0049184579402208,2026-09-20T11:43:17.313745+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,fd004626f64b,synth_n20000_finetune_recurring,missed_detections,0.0,full,0,0,0.0049184579402208,2026-09-20T11:43:17.313745+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,fd004626f64b,synth_n20000_finetune_recurring,n_detections,2.0,full,0,0,0.0049184579402208,2026-09-20T11:43:17.313745+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,fd004626f64b,synth_n20000_finetune_recurring,n_false_alarms,0.0,full,0,0,0.0049184579402208,2026-09-20T11:43:17.313745+00:00
detection,page_hinkley,synthetic_recurring,-,5.0,fd004626f64b,synth_n20000_finetune_recurring,false_alarms_per_year,0.0,full,0,0,0.0049184579402208,2026-09-20T11:43:17.313745+00:00
detection,page_hinkley,synthetic_none,-,1.0,916b19fbb637,synth_n20000_finetune_none,detection_delay,,full,0,0,0.0050110419979318,2026-09-20T11:43:17.315597+00:00
