region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
NSW1,adwin,daily_weekly_adjusted,158,15551,2021-01-18 23:30:00,-255.0527433628322
NSW1,adwin,daily_weekly_adjusted,159,15615,2021-01-20 07:30:00,-908.9678761061941
NSW1,adwin,daily_weekly_adjusted,160,15711,2021-01-22 07:30:00,-984.5874336283177
NSW1,adwin,daily_weekly_adjusted,161,15839,2021-01-24 23:30:00,590.1025
NSW1,adwin,daily_weekly_adjusted,162,15999,2021-01-28 07:30:00,-610.4261946902652
NSW1,adwin,daily_weekly_adjusted,163,16127,2021-01-30 23:30:00,-198.5530973451332
NSW1,adwin,daily_weekly_adjusted,164,16255,2021-02-02 15:30:00,-1169.4976991150443
NSW1,adwin,daily_weekly_adjusted,165,16351,2021-02-04 15:30:00,435.73495575221386
NSW1,adwin,daily_weekly_adjusted,166,16479,2021-02-07 07:30:00,-510.86080357142873
NSW1,adwin,daily_weekly_adjusted,167,16607,2021-02-09 23:30:00,-663.7715044247789
NSW1,adwin,daily_weekly_adjusted,168,16735,2021-02-12 15:30:00,974.1825663716809
NSW1,adwin,daily_weekly_adjusted,169,16799,2021-02-13 23:30:00,-770.5230973451335
NSW1,adwin,daily_weekly_adjusted,170,16831,2021-02-14 15:30:00,-1486.9202678571437
NSW1,adwin,daily_weekly_adjusted,171,16895,2021-02-15 23:30:00,-717.252743362832
NSW1,adwin,daily_weekly_adjusted,172,17055,2021-02-19 07:30:00,-350.53743362831847
NSW1,adwin,daily_weekly_adjusted,173,17151,2021-02-21 07:30:00,-258.1008035714285
NSW1,adwin,daily_weekly_adjusted,174,17247,2021-02-23 07:30:00,-472.68539823008905
NSW1,adwin,daily_weekly_adjusted,175,17343,2021-02-25 07:30:00,-525.0761946902658
NSW1,adwin,daily_weekly_adjusted,176,17407,2021-02-26 15:30:00,-502.26743362831894
NSW1,adwin,daily_weekly_adjusted,177,17471,2021-02-27 23:30:00,-516.833097345133
NSW1,adwin,daily_weekly_adjusted,178,17535,2021-03-01 07:30:00,-57.64778761061825
