region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
NSW1,page_hinkley,daily_weekly_adjusted,128,3839,2020-05-19 23:30:00,-18.871504424778323
NSW1,page_hinkley,daily_weekly_adjusted,129,3869,2020-05-20 14:30:00,-965.5857522123879
NSW1,page_hinkley,daily_weekly_adjusted,130,3899,2020-05-21 05:30:00,-617.5722123893811
NSW1,page_hinkley,daily_weekly_adjusted,131,3929,2020-05-21 20:30:00,175.3814159292051
NSW1,page_hinkley,daily_weekly_adjusted,132,3959,2020-05-22 11:30:00,375.41300884955854
NSW1,page_hinkley,daily_weekly_adjusted,133,3989,2020-05-23 02:30:00,297.54592920354025
NSW1,page_hinkley,daily_weekly_adjusted,134,4019,2020-05-23 17:30:00,1087.7676991150438
NSW1,page_hinkley,daily_weekly_adjusted,135,4049,2020-05-24 08:30:00,80.86919642857174
NSW1,page_hinkley,daily_weekly_adjusted,136,4079,2020-05-24 23:30:00,398.8225000000002
NSW1,page_hinkley,daily_weekly_adjusted,137,4109,2020-05-25 14:30:00,317.40707964601825
NSW1,page_hinkley,daily_weekly_adjusted,138,4139,2020-05-26 05:30:00,-197.94778761061934
NSW1,page_hinkley,daily_weekly_adjusted,139,4169,2020-05-26 20:30:00,299.9679646017703
NSW1,page_hinkley,daily_weekly_adjusted,140,4199,2020-05-27 11:30:00,-471.97274336283226
NSW1,page_hinkley,daily_weekly_adjusted,141,4229,2020-05-28 02:30:00,390.1984955752214
NSW1,page_hinkley,daily_weekly_adjusted,142,4259,2020-05-28 17:30:00,31.181415929202558
NSW1,page_hinkley,daily_weekly_adjusted,143,4289,2020-05-29 08:30:00,551.6084955752212
NSW1,page_hinkley,daily_weekly_adjusted,144,4319,2020-05-29 23:30:00,357.1319469026548
NSW1,page_hinkley,daily_weekly_adjusted,145,4349,2020-05-30 14:30:00,-924.126194690265
NSW1,page_hinkley,daily_weekly_adjusted,146,4379,2020-05-31 05:30:00,-310.78883928571395
NSW1,page_hinkley,daily_weekly_adjusted,147,4409,2020-05-31 20:30:00,44.162500000000364
NSW1,page_hinkley,daily_weekly_adjusted,148,4439,2020-06-01 11:30:00,-660.331769911505
NSW1,page_hinkley,daily_weekly_adjusted,149,4469,2020-06-02 02:30:00,265.1372566371683
NSW1,page_hinkley,daily_weekly_adjusted,150,4499,2020-06-02 17:30:00,1490.6563716814162
NSW1,page_hinkley,daily_weekly_adjusted,151,4529,2020-06-03 08:30:00,1273.8688495575225
NSW1,page_hinkley,daily_weekly_adjusted,152,4559,2020-06-03 23:30:00,761.8952212389386
NSW1,page_hinkley,daily_weekly_adjusted,153,4589,2020-06-04 14:30:00,-362.8882300884952
NSW1,page_hinkley,daily_weekly_adjusted,154,4619,2020-06-05 05:30:00,371.92814159292084
NSW1,page_hinkley,daily_weekly_adjusted,155,4649,2020-06-05 20:30:00,1342.4884955752204
NSW1,page_hinkley,daily_weekly_adjusted,156,4679,2020-06-06 11:30:00,-254.8029203539827
NSW1,page_hinkley,daily_weekly_adjusted,157,4709,2020-06-07 02:30:00,634.957321428572
NSW1,page_hinkley,daily_weekly_adjusted,158,4739,2020-06-07 17:30:00,1399.2672321428563
NSW1,page_hinkley,daily_weekly_adjusted,159,4769,2020-06-08 08:30:00,-437.0444247787609
NSW1,page_hinkley,daily_weekly_adjusted,160,4799,2020-06-08 23:30:00,314.46725663716825
NSW1,page_hinkley,daily_weekly_adjusted,161,4829,2020-06-09 14:30:00,-163.1481415929211
NSW1,page_hinkley,daily_weekly_adjusted,162,4859,2020-06-10 05:30:00,-251.97230088495508
NSW1,page_hinkley,daily_weekly_adjusted,163,4889,2020-06-10 20:30:00,661.7499115044247
NSW1,page_hinkley,daily_weekly_adjusted,164,4919,2020-06-11 11:30:00,-407.55592920353956
NSW1,page_hinkley,daily_weekly_adjusted,165,4949,2020-06-12 02:30:00,435.07840707964624
NSW1,page_hinkley,daily_weekly_adjusted,166,4979,2020-06-12 17:30:00,929.3607964601779
NSW1,page_hinkley,daily_weekly_adjusted,167,5009,2020-06-13 08:30:00,280.2842477876102
NSW1,page_hinkley,daily_weekly_adjusted,168,5039,2020-06-13 23:30:00,180.706902654867
NSW1,page_hinkley,daily_weekly_adjusted,169,5069,2020-06-14 14:30:00,-736.2093749999995
NSW1,page_hinkley,daily_weekly_adjusted,170,5099,2020-06-15 05:30:00,-139.59407079646007
NSW1,page_hinkley,daily_weekly_adjusted,171,5129,2020-06-15 20:30:00,607.0279646017698
NSW1,page_hinkley,daily_weekly_adjusted,172,5159,2020-06-16 11:30:00,-676.4790265486727
NSW1,page_hinkley,daily_weekly_adjusted,173,5189,2020-06-17 02:30:00,448.49460176991215
NSW1,page_hinkley,daily_weekly_adjusted,174,5219,2020-06-17 17:30:00,1424.8627433628317
NSW1,page_hinkley,daily_weekly_adjusted,175,5249,2020-06-18 08:30:00,896.0398230088485
NSW1,page_hinkley,daily_weekly_adjusted,176,5279,2020-06-18 23:30:00,559.6884070796459
NSW1,page_hinkley,daily_weekly_adjusted,177,5309,2020-06-19 14:30:00,-877.4788495575231
NSW1,page_hinkley,daily_weekly_adjusted,178,5339,2020-06-20 05:30:00,7.512920353982736
NSW1,page_hinkley,daily_weekly_adjusted,179,5369,2020-06-20 20:30:00,429.04814159292073
NSW1,page_hinkley,daily_weekly_adjusted,180,5399,2020-06-21 11:30:00,532.7687500000002
NSW1,page_hinkley,daily_weekly_adjusted,181,5429,2020-06-22 02:30:00,371.03530973451325
NSW1,page_hinkley,daily_weekly_adjusted,182,5459,2020-06-22 17:30:00,1783.3374336283177
NSW1,page_hinkley,daily_weekly_adjusted,183,5489,2020-06-23 08:30:00,1860.0060176991155
NSW1,page_hinkley,daily_weekly_adjusted,184,5519,2020-06-23 23:30:00,1009.9584955752216
NSW1,page_hinkley,daily_weekly_adjusted,185,5549,2020-06-24 14:30:00,181.31424778761175
NSW1,page_hinkley,daily_weekly_adjusted,186,5579,2020-06-25 05:30:00,142.52778761061836
NSW1,page_hinkley,daily_weekly_adjusted,187,5609,2020-06-25 20:30:00,1456.7714159292045
NSW1,page_hinkley,daily_weekly_adjusted,188,5639,2020-06-26 11:30:00,58.33300884955861
NSW1,page_hinkley,daily_weekly_adjusted,189,5669,2020-06-27 02:30:00,904.2959292035403
NSW1,page_hinkley,daily_weekly_adjusted,190,5699,2020-06-27 17:30:00,1611.3276991150433
NSW1,page_hinkley,daily_weekly_adjusted,191,5729,2020-06-28 08:30:00,1219.9091964285708
NSW1,page_hinkley,daily_weekly_adjusted,192,5759,2020-06-28 23:30:00,970.4125000000004
NSW1,page_hinkley,daily_weekly_adjusted,193,5789,2020-06-29 14:30:00,180.03707964601745
NSW1,page_hinkley,daily_weekly_adjusted,194,5819,2020-06-30 05:30:00,290.0122123893807
NSW1,page_hinkley,daily_weekly_adjusted,195,5849,2020-06-30 20:30:00,1495.3779646017701
NSW1,page_hinkley,daily_weekly_adjusted,196,5879,2020-07-01 11:30:00,-176.34274336283215
NSW1,page_hinkley,daily_weekly_adjusted,197,5909,2020-07-02 02:30:00,486.388495575221
NSW1,page_hinkley,daily_weekly_adjusted,198,5939,2020-07-02 17:30:00,90.80141592920336
NSW1,page_hinkley,daily_weekly_adjusted,199,5969,2020-07-03 08:30:00,842.598495575221
NSW1,page_hinkley,daily_weekly_adjusted,200,5999,2020-07-03 23:30:00,739.2419469026554
NSW1,page_hinkley,daily_weekly_adjusted,201,6029,2020-07-04 14:30:00,-516.7161946902652
NSW1,page_hinkley,daily_weekly_adjusted,202,6059,2020-07-05 05:30:00,403.291160714286
NSW1,page_hinkley,daily_weekly_adjusted,203,6089,2020-07-05 20:30:00,1611.6525000000001
NSW1,page_hinkley,daily_weekly_adjusted,204,6119,2020-07-06 11:30:00,448.9482300884956
NSW1,page_hinkley,daily_weekly_adjusted,205,6149,2020-07-07 02:30:00,866.9372566371685
NSW1,page_hinkley,daily_weekly_adjusted,206,6179,2020-07-07 17:30:00,1318.0463716814174
NSW1,page_hinkley,daily_weekly_adjusted,207,6209,2020-07-08 08:30:00,1318.2788495575223
NSW1,page_hinkley,daily_weekly_adjusted,208,6239,2020-07-08 23:30:00,1069.1752212389374
NSW1,page_hinkley,daily_weekly_adjusted,209,6269,2020-07-09 14:30:00,-424.28823008849486
NSW1,page_hinkley,daily_weekly_adjusted,210,6299,2020-07-10 05:30:00,228.60814159292022
NSW1,page_hinkley,daily_weekly_adjusted,211,6329,2020-07-10 20:30:00,1136.8784955752217
NSW1,page_hinkley,daily_weekly_adjusted,212,6359,2020-07-11 11:30:00,1187.4070796460182
NSW1,page_hinkley,daily_weekly_adjusted,213,6389,2020-07-12 02:30:00,554.2573214285712
NSW1,page_hinkley,daily_weekly_adjusted,214,6419,2020-07-12 17:30:00,1502.8972321428573
NSW1,page_hinkley,daily_weekly_adjusted,215,6449,2020-07-13 08:30:00,1490.2655752212395
NSW1,page_hinkley,daily_weekly_adjusted,216,6479,2020-07-13 23:30:00,957.8772566371681
NSW1,page_hinkley,daily_weekly_adjusted,217,6509,2020-07-14 14:30:00,666.2318584070799
NSW1,page_hinkley,daily_weekly_adjusted,218,6539,2020-07-15 05:30:00,217.52769911504492
NSW1,page_hinkley,daily_weekly_adjusted,219,6569,2020-07-15 20:30:00,1686.4499115044255
NSW1,page_hinkley,daily_weekly_adjusted,220,6599,2020-07-16 11:30:00,332.9640707964609
NSW1,page_hinkley,daily_weekly_adjusted,221,6629,2020-07-17 02:30:00,855.398407079646
NSW1,page_hinkley,daily_weekly_adjusted,222,6659,2020-07-17 17:30:00,1205.1007964601777
NSW1,page_hinkley,daily_weekly_adjusted,223,6689,2020-07-18 08:30:00,838.48424778761
NSW1,page_hinkley,daily_weekly_adjusted,224,6719,2020-07-18 23:30:00,963.2969026548662
NSW1,page_hinkley,daily_weekly_adjusted,225,6749,2020-07-19 14:30:00,-749.9093749999993
NSW1,page_hinkley,daily_weekly_adjusted,226,6779,2020-07-20 05:30:00,-1.564070796460328
NSW1,page_hinkley,daily_weekly_adjusted,227,6809,2020-07-20 20:30:00,1661.7679646017696
NSW1,page_hinkley,daily_weekly_adjusted,228,6839,2020-07-21 11:30:00,-56.49902654867219
NSW1,page_hinkley,daily_weekly_adjusted,229,6869,2020-07-22 02:30:00,960.5146017699117
NSW1,page_hinkley,daily_weekly_adjusted,230,6899,2020-07-22 17:30:00,1167.962743362832
NSW1,page_hinkley,daily_weekly_adjusted,231,6929,2020-07-23 08:30:00,2058.0098230088497
