region,detector,input_processing,detection_number,changepoint_index,changepoint_timestamp,demand_value
SA1,page_hinkley,raw_30min,197,5909,2020-07-02 02:30:00,1226.96
SA1,page_hinkley,raw_30min,198,5939,2020-07-02 17:30:00,1710.13
SA1,page_hinkley,raw_30min,199,5969,2020-07-03 08:30:00,1692.42
SA1,page_hinkley,raw_30min,200,5999,2020-07-03 23:30:00,1527.81
SA1,page_hinkley,raw_30min,201,6029,2020-07-04 14:30:00,1056.24
SA1,page_hinkley,raw_30min,202,6059,2020-07-05 05:30:00,1161.65
SA1,page_hinkley,raw_30min,203,6089,2020-07-05 20:30:00,1882.44
SA1,page_hinkley,raw_30min,204,6119,2020-07-06 11:30:00,1332.59
SA1,page_hinkley,raw_30min,205,6149,2020-07-07 02:30:00,1393.3
SA1,page_hinkley,raw_30min,206,6179,2020-07-07 17:30:00,1885.91
SA1,page_hinkley,raw_30min,207,6209,2020-07-08 08:30:00,1903.66
SA1,page_hinkley,raw_30min,208,6239,2020-07-08 23:30:00,1553.54
SA1,page_hinkley,raw_30min,209,6269,2020-07-09 14:30:00,1073.04
SA1,page_hinkley,raw_30min,210,6299,2020-07-10 05:30:00,1151.96
SA1,page_hinkley,raw_30min,211,6329,2020-07-10 20:30:00,1950.85
SA1,page_hinkley,raw_30min,212,6359,2020-07-11 11:30:00,1266.77
SA1,page_hinkley,raw_30min,213,6389,2020-07-12 02:30:00,1281.96
SA1,page_hinkley,raw_30min,214,6419,2020-07-12 17:30:00,1610.56
SA1,page_hinkley,raw_30min,215,6449,2020-07-13 08:30:00,1887.56
SA1,page_hinkley,raw_30min,216,6479,2020-07-13 23:30:00,1651.14
SA1,page_hinkley,raw_30min,217,6509,2020-07-14 14:30:00,1095.72
SA1,page_hinkley,raw_30min,218,6539,2020-07-15 05:30:00,1205.94
SA1,page_hinkley,raw_30min,219,6569,2020-07-15 20:30:00,2111.04
SA1,page_hinkley,raw_30min,220,6599,2020-07-16 11:30:00,1275.52
SA1,page_hinkley,raw_30min,221,6629,2020-07-17 02:30:00,1387.19
SA1,page_hinkley,raw_30min,222,6659,2020-07-17 17:30:00,1515.84
SA1,page_hinkley,raw_30min,223,6689,2020-07-18 08:30:00,1177.21
SA1,page_hinkley,raw_30min,224,6719,2020-07-18 23:30:00,1460.53
SA1,page_hinkley,raw_30min,225,6749,2020-07-19 14:30:00,915.38
SA1,page_hinkley,raw_30min,226,6779,2020-07-20 05:30:00,1191.88
SA1,page_hinkley,raw_30min,227,6809,2020-07-20 20:30:00,2185.05
SA1,page_hinkley,raw_30min,228,6839,2020-07-21 11:30:00,1469.73
SA1,page_hinkley,raw_30min,229,6869,2020-07-22 02:30:00,1479.56
SA1,page_hinkley,raw_30min,230,6899,2020-07-22 17:30:00,1983.63
SA1,page_hinkley,raw_30min,231,6929,2020-07-23 08:30:00,2095.6
SA1,page_hinkley,raw_30min,232,6959,2020-07-23 23:30:00,1664.9
SA1,page_hinkley,raw_30min,233,6989,2020-07-24 14:30:00,997.89
SA1,page_hinkley,raw_30min,234,7019,2020-07-25 05:30:00,1276.97
SA1,page_hinkley,raw_30min,235,7049,2020-07-25 20:30:00,1822.85
SA1,page_hinkley,raw_30min,236,7079,2020-07-26 11:30:00,982.39
SA1,page_hinkley,raw_30min,237,7109,2020-07-27 02:30:00,1353.62
SA1,page_hinkley,raw_30min,238,7139,2020-07-27 17:30:00,1696.05
